sample_id,fold,y_true,y_pred
A03_23,4,3.2783833034256,1.8103663
A03_35,4,1.13421082311398,0.57541627
A03_40,4,3.98543079810963,0.26742825
A03_41,4,-2.71414975530819,-2.4658267
A03_42,4,0.941871157889415,1.1453949
A03_45,4,-0.0152760766956381,2.0437236
A03_48,4,-2.67692278192571,-1.2909209
A03_49,4,-1.9557010333715,-2.0336747
A03_62,4,-2.19035893449708,-0.30535236
A03_69,4,6.73003730641572,2.1550012
A03_71,4,3.92603564478265,0.9242667
A03_74,4,-0.318842529062654,-1.415595
A03_78,4,2.09156354402999,0.81398773
A03_83,4,6.23433172571962,2.916347
A03_95,4,-4.95740458734726,-4.6945143
A04_03,4,-1.14764778326208,-0.5602479
A04_04,4,-1.980300343678,-2.3023396
A04_15,4,-1.1776338085979,-0.58099884
A04_19,4,-0.302539480334686,1.1537927
A04_23,4,1.68306483778843,-0.9087995
A04_25,4,-1.05178886504839,-0.93813
A04_39,4,-0.171795530934002,-3.490507
A04_44,4,-2.47261992881414,-1.7800859
A04_47,4,0.869641300351284,-0.9077788
A04_90,4,-4.09748609470229,-2.8960042
A04_91,4,3.02108658789522,2.673462
A05_05,4,-1.50594663033185,-2.341551
A05_12,4,0.736291284063731,-0.31318507
A05_21,4,3.4126241082245,1.7269722
A05_22,4,3.19792326297011,0.97500914
A05_24,4,-4.5710009730989,-5.4419
A05_33,4,2.24998050197137,-2.7011364
A05_35,4,-2.62060496644811,-1.642782
A05_50,4,-3.04835056433936,-3.2079096
A05_53,4,-0.48974086779202,0.54255843
A05_54,4,2.40361081790325,4.7089605
A05_62,4,1.89121230231155,0.028137462
A05_66,4,-4.2464242631179,-1.3444524
A05_67,4,-2.61577514668343,-1.7612902
A05_72,4,5.77100707293412,3.6044047
A05_74,4,2.81561071987811,1.3367645
A05_90,4,1.93743476112461,2.3301597
A05_91,4,1.66981759625184,0.69254005
A05_94,4,-3.14518809650439,-1.311575
A06_09,4,-0.891248369397142,-1.9831333
A06_20,4,2.67313837322231,3.8941588
A06_26,4,-1.52464447265802,1.8940512
A06_29,4,5.20622294082378,1.8745652
A06_38,4,-1.46276665710836,0.8266666
A06_46,4,4.24563816560015,4.4024467
A06_54,4,-0.625608358277937,1.2236794
A06_62,4,-1.06942711674518,-2.032678
A06_64,4,2.78248156642633,-0.017922385
A06_68,4,-4.12808761839848,0.23615839
A06_70,4,2.84160975188748,1.4852164
A06_75,4,0.342287979050234,1.2339491
A06_77,4,-2.96883990185032,-2.8632846
A07_14,4,-0.729861491993974,-1.4073107
A07_20,4,0.793453822029905,0.030766027
A07_35,4,-4.08985044718688,-2.3952608
A07_43,4,0.46514900954038,1.8665231
A07_50,4,0.460233040141819,-1.2877403
A07_71,4,-2.81166752166918,-1.364412
A07_72,4,0.848751347526198,2.7609365
A07_73,4,2.0380601903216,1.99991
A07_74,4,-3.07985487624206,-0.91057587
A07_75,4,-1.94629944678532,-2.3453445
A07_84,4,1.36757249800732,0.5690763
A07_85,4,0.178740074647682,-0.07442181
A07_88,4,3.1645180298652,1.9847686
A07_89,4,2.20369045891246,-1.4400549
A07_92,4,-2.22520784115455,0.96301925
A08_02,4,-0.265591897280078,1.2114236
A08_07,4,1.02044369413988,2.6463828
A08_09,4,-2.88206109509595,-2.0504894
A08_10,4,2.50183155764697,1.7974753
A08_11,4,5.14879721198448,1.7165046
A08_15,4,-0.478406626449901,0.5606484
A08_18,4,-5.48901937057095,-3.3633015
A08_21,4,-1.69431468980037,0.0030538011
A08_28,4,3.40243321144995,2.0728045
A08_29,4,-4.14951945741124,1.3006732
A08_35,4,1.43998781829969,0.1117139
A08_41,4,2.28576161977511,3.430927
A08_42,4,-3.08386658312516,-2.6553373
A08_46,4,-1.95985705386783,-3.5274262
A08_54,4,0.780585271624732,-3.6720543
A08_55,4,3.51684592918634,3.0949054
A08_59,4,0.626101288891789,0.8672439
A08_61,4,-1.61951705748299,-1.1041672
A08_62,4,-1.29303661297335,0.42520174
A08_74,4,-2.68047751547401,-1.7682798
A08_76,4,2.05737191050685,2.3133676
A08_78,4,-1.84890975851326,-2.9427743
A08_79,4,0.585775311631289,1.8074261
A08_83,4,0.346855945792574,-0.242812
A08_86,4,0.994877573098668,-0.4229897
A08_92,4,3.79075388780031,4.615696
A08_93,4,-0.398123795795944,0.40254065
A09_10,4,-2.8586550766865,-5.2496295
A09_19,4,-3.26126304730477,-1.4050293
A09_20,4,1.07202873369266,-0.39298114
A09_26,4,-0.630372310760373,-4.227351
A09_30,4,1.71294109827201,2.6075823
A09_32,4,4.35925272505991,-1.06244
A09_35,4,-2.79731353434735,-1.7068018
A09_40,4,-0.213666202607661,1.1800137
A09_50,4,-3.15905723942931,-2.4954317
A09_56,4,-1.88792299899452,-2.2901535
A09_60,4,-2.13007223901649,1.4652007
A09_63,4,-2.28412234742899,-2.4141831
A09_66,4,-2.68108047002156,1.8764653
A09_68,4,-2.01465953318213,-1.3618894
A09_71,4,-3.93312986304566,-1.2170818
A09_76,4,0.222639254509745,-0.68360287
A09_81,4,-4.02010797422637,-2.5978422
A09_87,4,-3.27089157626188,-1.5991697
A09_90,4,-1.44110082614222,0.6654359
A10_02,4,-1.7488242065394,-1.6511786
A10_08,4,-4.74038221366041,-0.66931653
A10_12,4,2.86482671233748,0.18234898
A10_20,4,-2.37786785933612,-2.6641347
A10_21,4,-2.67657731956088,-2.2249293
A10_28,4,-0.660475177275591,2.889934
A10_29,4,0.532873620980096,1.7041137
A10_30,4,-3.35531257985237,0.13282527
A10_32,4,-2.78427471512846,-2.234343
A10_33,4,6.83268625775151,4.0145264
A10_35,4,5.48443096388376,-2.6777844
A10_36,4,2.28865533013715,0.444077
A10_40,4,-2.50260280953917,-0.2502906
A10_43,4,-0.807976544914611,-1.2216569
A10_44,4,2.76727299088479,1.5001435
A10_49,4,-1.89456959880271,-1.8690057
A10_54,4,-1.07636619578471,-0.0006203484
A10_59,4,-0.938478854244477,-1.4118474
A10_67,4,4.16369535970918,0.32910672
A10_74,4,-1.79834173286757,-0.8002199
A10_77,4,2.45452665896188,2.5213454
A10_79,4,-3.41785641327999,-2.0352516
A10_88,4,-3.23455984637294,-1.8765609
A10_96,4,2.08529090154049,3.3100998
A11_01,4,-2.49827279408938,-1.1151778
A11_04,4,0.72046200523117,-0.2137978
A11_08,4,0.936446101427405,1.3896207
A11_10,4,0.0192377317201906,-3.432338
A11_14,4,-0.844435902295959,-3.9143887
A11_23,4,0.163199296991471,-1.2239177
A11_24,4,-3.72317668133396,1.0292878
A11_26,4,0.571894547895194,0.64838785
A11_38,4,4.77611296945134,0.4183684
A11_40,4,-4.3650138904839,-0.6864378
A11_46,4,2.18070788954231,3.6221535
A11_50,4,-3.30587049298871,-3.77175
A11_55,4,-3.86006705452511,1.4838052
A11_61,4,4.5592005275598,2.4263735
A11_62,4,0.725625465613331,-1.9116375
A11_64,4,-3.07355401188463,-1.0869055
A11_65,4,2.67913326225963,2.7764454
A11_66,4,1.77649743960408,2.4907498
A11_68,4,3.07132821269977,0.46652517
A11_69,4,0.571811281404248,-1.5722362
A11_74,4,-1.13056920108784,-0.53774524
A11_76,4,-2.07718066666798,-0.2050619
A11_78,4,0.95244597452381,1.9180902
A11_81,4,0.984778051040443,2.0022993
A11_84,4,-6.18491301619417,-1.5109847
A11_94,4,1.80192330435515,1.6561931
A01_02,5,0.892197592923579,0.95163924
A01_05,5,4.26028588185,2.968385
A01_14,5,2.65890896339523,-1.5149204
A01_15,5,-0.370201180890309,0.10931286
A01_21,5,0.856511295585208,-0.16564718
A01_22,5,2.28724208262106,2.1278782
A01_28,5,0.725801165614004,1.0963444
A01_33,5,-5.5320867696155,-2.8458078
A01_35,5,4.54245482250389,1.8424809
A01_36,5,0.37918634202268,-0.6443125
A01_41,5,3.70630968530575,3.7340348
A01_48,5,-2.88016677154402,-1.3120686
A01_53,5,0.0501802320818658,-1.5909119
A01_59,5,3.85951307791898,1.1660607
A01_63,5,-3.21226971024593,-1.1264911
A01_65,5,-4.78185359349663,-4.631316
A01_73,5,2.89949388407587,2.5070632
A01_83,5,1.86124126646106,1.8740547
A01_88,5,1.85681909979605,2.8713853
A01_90,5,0.758221017402256,0.33648
A01_94,5,0.742506670596793,-2.9306223
A02_02,5,-2.36424067104126,-5.382361
A02_05,5,-1.47854933480701,0.5518501
A02_06,5,5.29520849488621,2.8181207
A02_09,5,-1.30669201991062,3.21705
A02_12,5,-2.98343628854432,-1.7636062
A02_13,5,-1.36129343827793,4.811203
A02_29,5,2.02967723578906,2.6921437
A02_37,5,6.32817652025094,5.2081485
A02_39,5,2.52361165606103,3.2314465
A02_44,5,2.91383116457361,2.8606188
A02_48,5,-3.31844147867149,-3.5315726
A02_66,5,1.63028391052485,0.30234143
A02_69,5,-1.63239934028653,-4.120159
A02_70,5,-4.21369653944328,-1.9857044
A02_71,5,-3.62776878290617,-3.5665004
A02_76,5,0.502353080587193,-0.2168825
A02_81,5,-2.88277063184093,-1.3219508
A03_03,5,0.710340715456153,0.43318897
A03_05,5,-1.19644713391467,-2.9225242
A03_07,5,6.56677787675992,1.3754301
A03_16,5,6.3873791891005,2.1732643
A03_17,5,0.822371106277123,4.1666985
A03_21,5,1.04387179792755,1.7264552
A03_22,5,-0.411229752687425,-0.044368293
A03_30,5,-2.48209873764362,-0.18492499
A03_32,5,2.43542689873611,2.4462671
A03_33,5,3.91551753898002,5.318254
A03_46,5,-0.0100928295778646,-0.57657206
A03_56,5,3.38065299015518,3.492577
A03_57,5,-3.29417369498569,-0.5900128
A03_58,5,1.73560662161988,4.0807567
A03_59,5,0.0114208359633532,-1.2596776
A03_67,5,-0.0214652759731047,0.5328999
A03_68,5,2.05655413391315,-0.6351726
A03_85,5,-1.97297688230277,2.0378454
A03_86,5,-2.24603629120837,-0.98377943
A03_89,5,-3.05612434166478,1.1432102
A03_92,5,-0.904699119152262,-2.0414326
A04_09,5,-2.5304695968022,-0.98514915
A04_17,5,-1.92404204667405,0.7792406
A04_30,5,-0.965467071054936,0.7016411
A04_35,5,0.469903930531096,1.0234501
A04_37,5,-1.7896937551423,-0.78639185
A04_52,5,3.01700204314952,0.9179886
A04_79,5,1.77060551801539,1.2967588
A04_81,5,-1.54927276840806,-0.70366734
A04_86,5,-2.35483274803625,2.2848136
A04_88,5,-0.519802832494208,0.40606543
A05_14,5,-1.43438726411757,1.3158611
A05_20,5,-1.1200224266277,-2.050693
A05_26,5,4.48313028309071,2.5729039
A05_27,5,-0.551237381543131,-1.5471978
A05_34,5,-2.03738762367784,-1.9822845
A05_36,5,-4.5825475087864,-2.5139337
A05_38,5,-1.59293468488221,-2.7883117
A05_40,5,-2.69805788032107,-1.563415
A05_41,5,-3.38908081256634,-2.1267266
A05_47,5,-2.91712386189318,-2.2241356
A05_51,5,3.53213394021381,3.7450159
A05_57,5,0.0116193646783721,-1.7235458
A05_65,5,3.26000501597656,2.6854644
A05_71,5,-2.59888092725259,-1.0220389
A05_80,5,-2.52522613993882,-2.8268425
A05_88,5,-0.400623539139366,-0.47142604
A06_11,5,-2.95326962053718,-1.8412291
A06_12,5,1.04509364209867,0.82572603
A06_15,5,-3.21122943308083,-3.6736298
A06_16,5,-0.207021705599678,0.22418456
A06_17,5,-3.18047846222751,-3.024981
A06_18,5,-0.510954295706701,-1.1277901
A06_23,5,-2.73613524464402,-3.5614302
A06_28,5,-3.73489438612357,-3.2793112
A06_31,5,-3.92119329294796,-3.4263575
A06_32,5,-1.44923080816657,1.6339998
A06_33,5,-2.55087031907856,-3.7970214
A06_42,5,1.48983901670903,1.5359266
A06_47,5,2.79771056236733,0.24048576
A06_49,5,4.20537061474757,0.7809074
A06_50,5,-2.44213156457441,-3.4124296
A06_57,5,-3.53310731827093,-4.3094087
A06_61,5,-1.16384272312652,-2.794138
A06_63,5,-0.0506675211345544,1.9895676
A06_67,5,-0.583040528776345,-1.8660051
A06_69,5,-4.17397624072681,0.017015908
A06_80,5,2.70758445796846,3.4662988
A06_84,5,-1.63266108435489,-0.87041014
A07_04,5,-2.60383632413998,-1.3581228
A07_10,5,-2.97860175006962,-2.755118
A07_17,5,2.22543223572142,-0.5063151
A07_19,5,-2.99027576053098,-1.0979699
A07_24,5,-1.35871989134949,-2.2364566
A07_25,5,-1.47585467869277,-0.5824355
A07_26,5,-2.09808505827664,-0.58810854
A07_27,5,-1.44921237526927,-0.99384546
A07_28,5,1.74031850167907,1.7506187
A07_29,5,-1.49832739235689,-1.771229
A07_30,5,1.39661332919121,1.5395976
A07_37,5,-3.57901568133799,-2.4730544
A07_38,5,-3.04678908213679,-1.2728384
A07_41,5,0.893132986912794,0.7290601
A07_56,5,2.03073892070952,-0.21971563
A07_65,5,3.68098162982013,2.1519964
A07_77,5,4.81643340695845,1.6323649
A07_79,5,-2.30705704050613,-0.30810896
A08_12,5,5.10630042940899,4.8869486
A08_16,5,-1.84209452711163,-0.58599734
A08_17,5,-0.865611499792106,-2.0663989
A08_24,5,1.98865616433352,-1.037539
A08_31,5,2.36130376785663,3.3372724
A08_33,5,-3.8196647563001,-1.1598853
A08_44,5,-1.6489008742341,-0.36863446
A08_51,5,-0.37731077863728,-1.5342445
A08_53,5,-2.02838237433413,0.76835227
A08_56,5,-0.294623195002215,0.7380481
A08_60,5,-3.21411203266408,0.49378076
A08_68,5,4.68018179912041,3.7756202
A08_69,5,-2.19952115258411,-7.328695
A08_70,5,1.95688949995488,1.4956076
A08_71,5,6.59783138981816,2.3617685
A08_72,5,-2.13796172438931,1.134627
A08_89,5,-2.74614436601179,0.24006066
A08_94,5,0.0340421298447996,-1.2858742
A08_95,5,2.03334058048448,3.2978516
A08_96,5,1.51706475284218,1.3024887
A09_01,5,1.36781406547429,2.5545921
A09_04,5,-0.835092673543703,-2.5621397
A09_08,5,2.0351017964258,0.355507
A09_14,5,1.02008895633769,0.6038357
A09_18,5,-2.14375009334934,-3.86341
A09_23,5,0.63099393430717,-0.46403435
A09_24,5,-3.23534786997429,-0.72012675
A09_39,5,6.33888321823289,4.0452724
A09_42,5,3.52290404997878,3.7790637
A09_44,5,2.5970266553016,1.2690802
A09_45,5,-3.30610751500173,-0.9821788
A09_47,5,-3.7153329298765,-0.2920783
A09_48,5,-0.0870760498077402,-2.4221628
A09_51,5,-2.20726094696324,-2.4292533
A09_52,5,2.99666562452579,-0.17131916
A09_55,5,-1.9394040164744,-2.0550542
A09_58,5,-3.00410513824275,-0.9322703
A09_70,5,1.49250737918512,3.763498
A09_73,5,-0.958023725273325,-0.10320309
A09_74,5,-1.23278926816568,-2.292434
A09_83,5,-4.33786855077397,-1.3920461
A09_84,5,-4.28634548548985,0.28403082
A09_91,5,1.36730827687441,-0.51177096
A09_94,5,0.27472900138643,0.077237636
A10_01,5,-1.16461525767988,-1.8165965
A10_04,5,-2.59521912048268,1.0304909
A10_16,5,0.989501967246504,1.3105254
A10_23,5,0.985365402008557,-1.0661346
A10_24,5,5.78005792318272,3.8836377
A10_25,5,-0.442329501888473,1.6037503
A10_37,5,-2.25298062886316,0.25035313
A10_38,5,-2.15906633487012,-0.7055814
A10_41,5,-3.53369249725136,-3.7290547
A10_45,5,-2.70416825361644,0.22988519
A10_47,5,-2.769629826516,-3.0127618
A10_56,5,-3.12552446855894,1.8163307
A10_60,5,-4.15805063287968,-2.6224923
A10_63,5,0.452933912398613,2.3016598
A10_68,5,-3.59336206790928,-2.1277478
A10_70,5,4.6641933386264,2.8583314
A10_80,5,0.126776070774312,0.4827139
A10_82,5,1.27690574782781,1.4240406
A10_87,5,0.879312500253794,3.0987566
A10_92,5,-3.20737765879913,0.17337045
A11_32,5,1.0963569096253,1.7475029
A11_39,5,1.09891226338113,1.8427707
A11_45,5,0.471784433246157,-0.56031364
A11_47,5,3.70729655442146,1.6244471
A11_49,5,-0.741567354001114,-1.3290648
A11_54,5,0.82363932142539,3.2019408
A11_59,5,2.02410488588336,-0.8016619
A11_73,5,-1.67651446292886,-2.4962342
A11_77,5,2.89531658148174,0.9921768
A11_79,5,5.95851523960343,5.898195
A11_89,5,1.95511396407463,0.037774418
A11_93,5,0.539833493059545,1.0005984
